bench,bpred,size,metric,value
fpppp,mbp,512KB,retstack_pops,280
fpppp,mbp,512KB,used_ras.PP,207
fpppp,mbp,512KB,ras_hits.PP,170
fpppp,mbp,512KB,ras_rate.PP,0.8213
fpppp,mbp,512KB,reverse_lookups,0
fpppp,mbp,512KB,reverse_updates,0
fpppp,mbp,512KB,reverse_addr_hits,0
fpppp,mbp,512KB,reverse_dir_hits,0
fpppp,mbp,512KB,reverse_misses,0
fpppp,mbp,512KB,reverse_jr_hits,0
fpppp,mbp,512KB,reverse_jr_seen,0
fpppp,mbp,512KB,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,512KB,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,512KB,divide,by,zero>
fpppp,mbp,512KB,divide,by,zero>
fpppp,mbp,512KB,divide,by,zero>
fpppp,mbp,512KB,divide,by,zero>
fpppp,mbp,512KB,reverse_retstack_pushes,0
fpppp,mbp,512KB,reverse_retstack_pops,0
fpppp,mbp,512KB,reverse_used_ras.PP,0
fpppp,mbp,512KB,reverse_ras_hits.PP,0
fpppp,mbp,512KB,divide,by,zero>
fpppp,mbp,64KB_frmt,lookups,3601
fpppp,mbp,64KB_frmt,updates,2969
fpppp,mbp,64KB_frmt,addr_hits,1920
fpppp,mbp,64KB_frmt,dir_hits,2232
fpppp,mbp,64KB_frmt,misses,737
fpppp,mbp,64KB_frmt,jr_hits,176
fpppp,mbp,64KB_frmt,jr_seen,216
fpppp,mbp,64KB_frmt,jr_non_ras_hits.PP,6
fpppp,mbp,64KB_frmt,jr_non_ras_seen.PP,9
fpppp,mbp,64KB_frmt,bpred_addr_rate,0.6467
fpppp,mbp,64KB_frmt,bpred_dir_rate,0.7518
fpppp,mbp,64KB_frmt,bpred_jr_rate,0.8148
fpppp,mbp,64KB_frmt,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,64KB_frmt,retstack_pushes,305
fpppp,mbp,64KB_frmt,retstack_pops,271
fpppp,mbp,64KB_frmt,used_ras.PP,207
fpppp,mbp,64KB_frmt,ras_hits.PP,170
fpppp,mbp,64KB_frmt,ras_rate.PP,0.8213
fpppp,mbp,64KB_frmt,reverse_lookups,0
fpppp,mbp,64KB_frmt,reverse_updates,0
fpppp,mbp,64KB_frmt,reverse_addr_hits,0
fpppp,mbp,64KB_frmt,reverse_dir_hits,0
fpppp,mbp,64KB_frmt,reverse_misses,0
fpppp,mbp,64KB_frmt,reverse_jr_hits,0
fpppp,mbp,64KB_frmt,reverse_jr_seen,0
fpppp,mbp,64KB_frmt,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,64KB_frmt,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,64KB_frmt,divide,by,zero>
fpppp,mbp,64KB_frmt,divide,by,zero>
fpppp,mbp,64KB_frmt,divide,by,zero>
fpppp,mbp,64KB_frmt,divide,by,zero>
fpppp,mbp,64KB_frmt,reverse_retstack_pushes,0
fpppp,mbp,64KB_frmt,reverse_retstack_pops,0
fpppp,mbp,64KB_frmt,reverse_used_ras.PP,0
fpppp,mbp,64KB_frmt,reverse_ras_hits.PP,0
fpppp,mbp,64KB_frmt,divide,by,zero>
fpppp,mbp,64KB,lookups,3601
fpppp,mbp,64KB,updates,2969
fpppp,mbp,64KB,addr_hits,1920
fpppp,mbp,64KB,dir_hits,2232
fpppp,mbp,64KB,misses,737
fpppp,mbp,64KB,jr_hits,176
fpppp,mbp,64KB,jr_seen,216
fpppp,mbp,64KB,jr_non_ras_hits.PP,6
fpppp,mbp,64KB,jr_non_ras_seen.PP,9
fpppp,mbp,64KB,bpred_addr_rate,0.6467
fpppp,mbp,64KB,bpred_dir_rate,0.7518
fpppp,mbp,64KB,bpred_jr_rate,0.8148
fpppp,mbp,64KB,bpred_jr_non_ras_rate.PP,0.6667
fpppp,mbp,64KB,retstack_pushes,305
fpppp,mbp,64KB,retstack_pops,271
fpppp,mbp,64KB,used_ras.PP,207
fpppp,mbp,64KB,ras_hits.PP,170
fpppp,mbp,64KB,ras_rate.PP,0.8213
fpppp,mbp,64KB,reverse_lookups,0
fpppp,mbp,64KB,reverse_updates,0
fpppp,mbp,64KB,reverse_addr_hits,0
fpppp,mbp,64KB,reverse_dir_hits,0
fpppp,mbp,64KB,reverse_misses,0
fpppp,mbp,64KB,reverse_jr_hits,0
fpppp,mbp,64KB,reverse_jr_seen,0
fpppp,mbp,64KB,reverse_jr_non_ras_hits.PP,0
fpppp,mbp,64KB,reverse_jr_non_ras_seen.PP,0
fpppp,mbp,64KB,divide,by,zero>
fpppp,mbp,64KB,divide,by,zero>
fpppp,mbp,64KB,divide,by,zero>
fpppp,mbp,64KB,divide,by,zero>
fpppp,mbp,64KB,reverse_retstack_pushes,0
fpppp,mbp,64KB,reverse_retstack_pops,0
fpppp,mbp,64KB,reverse_used_ras.PP,0
fpppp,mbp,64KB,reverse_ras_hits.PP,0
fpppp,mbp,64KB,divide,by,zero>
gcc,mbp,128KB_frmt,lookups,2338740
gcc,mbp,128KB_frmt,updates,2060457
gcc,mbp,128KB_frmt,addr_hits,1835245
gcc,mbp,128KB_frmt,dir_hits,1896353
gcc,mbp,128KB_frmt,misses,164104
gcc,mbp,128KB_frmt,jr_hits,134995
gcc,mbp,128KB_frmt,jr_seen,174461
gcc,mbp,128KB_frmt,jr_non_ras_hits.PP,17126
gcc,mbp,128KB_frmt,jr_non_ras_seen.PP,53076
gcc,mbp,128KB_frmt,bpred_addr_rate,0.8907
gcc,mbp,128KB_frmt,bpred_dir_rate,0.9204
gcc,mbp,128KB_frmt,bpred_jr_rate,0.7738
gcc,mbp,128KB_frmt,bpred_jr_non_ras_rate.PP,0.3227
gcc,mbp,128KB_frmt,retstack_pushes,149530
gcc,mbp,128KB_frmt,retstack_pops,135982
